,carId,tradeTime,brand,serial,model,mileage,color,cityId,carCode,tansferCount,seatings,productionTime,useTime,country,makeType,time,displacement,gearbox,oilType,newPrice,unknown0,unknown1,unknown2,unknown3,unknown4,unknown5,unknown7,unknown8,unknown9,unknown10,unknown12,unknown13,unknown11_1,unknown11_2,unknown11_3
1174,15344,0.3780821917808219,51.73255767918081,45.603170731707316,38.74959195055924,9.22,13.656029342004572,8.155522565543064,1,15.31961008438374,13.250810557860053,6.210958904109589,5.961643835616439,19.34052132508793,26.331940769766653,5.0,17.75323003985734,21.087866702937923,1,55.8,1.0,18.417901757350588,2,14.347984922911689,51.73255767918081,16.808603419188007,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,6.295890410958904,14.621998941798454,4.681,1.923,1.624
1175,15351,0.27123287671232876,51.73255767918081,45.603170731707316,38.74959195055924,7.14,13.676085784757044,8.155522565543064,1,13.657052398239466,13.250810557860053,5.816438356164384,5.161643835616438,19.34052132508793,26.331940769766653,5.0,17.75323003985734,21.087866702937923,1,55.8,1.0,18.417901757350588,2,14.347984922911689,51.73255767918081,16.808603419188007,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,6.402739726027397,14.621998941798454,4.681,1.923,1.624
1176,15442,0.2,2.883953488372092,2.96185683437116,14.347984922911689,6.81,16.314734065315278,8.155522565543064,2,13.657052398239466,13.250810557860053,10.972602739726028,10.835616438356164,6.317521655580191,6.616649298454229,10.0,7.150642248233219,3.1431584723441652,1,7.68,1.0,7.196092340425604,2,1.7131274113928754,2.4046428571653053,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,10.972602739726028,13.927286236026907,4.535,1.74,1.48
1177,15595,0.39452054794520547,26.819377681874535,19.862679089376012,19.8974395524047,5.95,13.676085784757044,17.388692539921777,1,15.31961008438374,13.250810557860053,6.446575342465754,6.367123287671233,19.34052132508793,12.53462720415569,6.0,17.75323003985734,24.899176577946637,1,36.9,1.0,13.572572359948698,2,30.55158899204232,23.3183233082706,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,7.027397260273973,14.621998941798454,4.783,1.81,1.442
1178,15759,0.33972602739726027,5.482246428571435,14.593526095432978,14.347984922911689,5.46,13.676085784757044,17.388692539921777,1,13.657052398239466,13.250810557860053,3.3315068493150686,2.83013698630137,5.434751139240513,12.53462720415569,4.0,9.675467756482506,11.228469181983069,1,22.57,1.0,18.417901757350588,2,14.347984922911689,5.369269704433504,16.808603419188007,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,4.2465753424657535,14.621998941798454,4.67,1.855,1.655
1179,15786,0.11232876712328767,18.51963897911834,13.029767441860468,14.347984922911689,10.81,10.654345568326997,17.388692539921777,2,13.657052398239466,13.250810557860053,10.145205479452056,9.884931506849314,10.903341038406897,26.331940769766653,9.0,36.13086158392464,11.228469181983069,1,46.98,1.0,18.417901757350588,2,14.347984922911689,13.13582916666666,16.808603419188007,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,10.227397260273973,14.621998941798454,4.851,1.91,1.663
1180,15849,0.2410958904109589,8.966353945111468,4.792000000000002,5.358127750018171,14.08,19.351053789772063,10.259706360946701,2,13.657052398239466,13.250810557860053,8.846575342465753,8.736986301369862,10.903341038406897,12.53462720415569,10.0,17.75323003985734,10.669231162790718,1,19.98,1.0,13.572572359948698,2,14.347984922911689,6.965965877712035,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,10.602739726027398,14.621998941798454,4.854,1.886,1.495
1181,15863,0.3589041095890411,8.966353945111468,4.792000000000002,5.358127750018171,16.17,10.654345568326997,10.170899954648469,2,13.657052398239466,13.250810557860053,9.73150684931507,9.654794520547945,10.903341038406897,12.53462720415569,10.0,17.75323003985734,10.669231162790718,1,19.98,1.0,13.572572359948698,2,14.347984922911689,6.965965877712035,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,10.484931506849316,13.927286236026907,4.854,1.886,1.495
1182,15877,0.18082191780821918,8.966353945111468,4.792000000000002,5.358127750018171,8.23,13.656029342004572,14.60782797178141,2,15.31961008438374,13.250810557860053,9.575342465753424,9.416438356164383,10.903341038406897,12.53462720415569,10.0,17.75323003985734,10.669231162790718,1,19.98,1.0,13.572572359948698,2,14.347984922911689,6.965965877712035,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,10.663013698630136,14.621998941798454,4.854,1.886,1.495
1183,15891,0.16986301369863013,8.742444428364704,11.627972972972973,12.010070610687684,4.42,16.314734065315278,17.388692539921777,1,13.657052398239466,13.250810557860053,5.164383561643835,4.884931506849315,12.59815269506806,12.53462720415569,5.0,15.831760919540164,11.228469181983069,1,19.28,1.0,10.514756082313133,2,14.929801923076921,8.31214880546076,16.808603419188007,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,5.416438356164384,13.927286236026907,4.633,1.84,1.535
1184,15907,0.3287671232876712,6.417041603053441,4.316666687342755,7.075425204935151,6.29,13.676085784757044,8.137853873659113,1,13.657052398239466,13.250810557860053,4.671232876712328,4.315068493150685,6.317521655580191,6.616649298454229,4.0,8.1152694942164,4.017890240452619,1,8.99,1.0,7.196092340425604,2,4.924035087719299,5.908652570093461,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,4.50958904109589,14.621998941798454,4.579,1.804,1.49
1185,15923,0.2876712328767123,6.51463840206186,4.278444444444443,3.7619544318362936,8.75,13.676085784757044,8.155522565543064,1,13.657052398239466,13.250810557860053,5.383561643835616,5.2465753424657535,6.913920016339873,12.53462720415569,6.0,8.647137204724352,3.1431584723441652,1,7.79,1.0,5.59742207715133,2,3.7762051724137935,6.562907756232689,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,6.882191780821918,13.927286236026907,4.378,1.7,1.46
1186,15930,0.26301369863013696,6.51463840206186,4.278444444444443,3.7619544318362936,8.75,13.676085784757044,8.155522565543064,1,13.657052398239466,13.250810557860053,5.4082191780821915,5.271232876712329,6.913920016339873,12.53462720415569,6.0,8.647137204724352,3.1431584723441652,1,7.79,1.0,5.59742207715133,2,3.7762051724137935,6.562907756232689,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,6.906849315068493,13.927286236026907,4.378,1.7,1.46
1187,15933,0.25753424657534246,15.442869786250695,7.637164173228354,8.91181818594019,3.67,10.654345568326997,8.711681593406603,1,13.657052398239466,13.250810557860053,3.4136986301369863,3.2383561643835614,12.59815269506806,12.53462720415569,4.0,9.741985430463581,14.683068021390303,1,11.78,1.0,7.196092340425604,2,9.146947457627116,14.272620693391056,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,4.495890410958904,13.927286236026907,4.62,1.775,1.48
1188,15934,0.19726027397260273,15.442869786250695,7.637164173228354,8.91181818594019,4.1,13.676085784757044,8.155522565543064,1,13.657052398239466,13.250810557860053,4.389041095890411,4.156164383561644,12.59815269506806,12.53462720415569,4.0,9.741985430463581,14.683068021390303,1,11.78,1.0,7.196092340425604,2,9.146947457627116,14.272620693391056,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,4.556164383561644,14.621998941798454,4.62,1.775,1.48
1189,15940,0.13972602739726028,15.442869786250695,7.637164173228354,8.91181818594019,7.52,10.654345568326997,10.170899954648469,1,15.31961008438374,13.250810557860053,4.446575342465754,4.241095890410959,12.59815269506806,12.53462720415569,4.0,9.741985430463581,14.683068021390303,1,11.78,1.0,7.196092340425604,2,9.146947457627116,14.272620693391056,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,4.6136986301369864,14.621998941798454,4.62,1.775,1.48
1190,15953,0.21643835616438356,3.3825275862068964,3.1954166666666666,14.347984922911689,8.83,10.654345568326997,9.192774869109956,2,16.554657534246576,18.6787863387979,6.205479452054795,6.041095890410959,6.317521655580191,6.616649298454229,6.0,17.75323003985734,3.1431584723441652,1,8.19,1.0,14.949240650406509,2,1.4055388490177505,3.3825275862068964,16.01183692509849,9.613303135674327,13.333861998923648,14.945621168324532,18.06523961653828,6.953424657534247,13.927286236026907,5.115,1.72,1.96
1191,16013,0.336986301369863,10.079492488262915,10.600526315789473,14.347984922911689,8.54,13.676085784757044,17.388692539921777,1,13.657052398239466,25.898958549686576,6.832876712328767,6.134246575342465,19.34052132508793,26.331940769766653,6.0,8.647137204724352,10.056582976324684,1,25.88,1.0,38.3052146974063,2,14.347984922911689,15.770633740831315,34.27182944297076,25.580373750000007,11.545118032786892,14.945621168324532,18.06523961653828,6.917808219178082,14.621998941798454,4.256,1.81,1.4
1192,16021,0.2,5.785473132183911,11.593548387097036,14.459450457794146,0.65,13.676085784757044,17.388692539921777,4,13.657052398239466,13.250810557860053,2.7150684931506848,1.8520547945205479,10.903341038406897,12.53462720415569,2.0,17.75323003985734,30.735325840707887,1,20.49,1.0,13.572572359948698,2,22.29267894736843,5.508214992503751,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,2.884931506849315,14.621998941798454,4.933,1.854,1.473
1193,16094,0.1780821917808219,15.442869786250695,12.623843846153855,5.373800909575234,16.93,13.676085784757044,13.559073800738021,3,13.657052398239466,13.250810557860053,14.082191780821917,14.024657534246575,12.59815269506806,12.53462720415569,14.0,10.50635919317294,13.272153264604775,1,22.98,1.0,13.572572359948698,2,9.920683760683758,13.14497675753227,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,15.416438356164383,14.621998941798454,4.825,1.82,1.485
1194,16118,0.20273972602739726,20.363187373271998,19.972038775510214,27.034518807086336,4.41,19.351053789772063,17.388692539921777,1,15.31961008438374,13.250810557860053,3.4684931506849317,3.3315068493150686,19.34052132508793,12.53462720415569,3.0,17.75323003985734,29.475870330349224,1,42.37,1.0,18.417901757350588,2,14.347984922911689,18.04949000571095,16.808603419188007,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,3.4684931506849317,14.621998941798454,4.629,1.898,1.655
1195,16219,0.3972602739726027,20.363187373271998,16.59818625498009,8.86009165715129,12.02,19.351053789772063,18.61063829787234,2,15.137600657894707,13.250810557860053,11.942465753424658,11.835616438356164,19.34052132508793,12.53462720415569,11.0,17.75323003985734,14.683068021390303,1,30.98,1.0,13.572572359948698,2,14.347984922911689,18.04949000571095,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,12.027397260273972,14.621998941798454,4.763,1.826,1.426
1196,16289,0.3178082191780822,7.0672947368421095,7.750287499999999,5.868673717457453,2.96,13.656029342004572,17.388692539921777,2,13.657052398239466,13.250810557860053,8.6,8.484931506849316,6.913920016339873,12.53462720415569,9.0,17.75323003985734,11.228469181983069,1,19.58,1.0,10.514756082313133,2,14.347984922911689,7.019935705209663,16.808603419188007,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,9.438356164383562,13.927286236026907,4.42,1.82,1.69
1197,16292,0.23835616438356164,20.363187373271998,16.59818625498009,8.86009165715129,16.86,10.654345568326997,11.9670435326842,2,13.657052398239466,13.250810557860053,12.101369863013698,11.961643835616439,19.34052132508793,12.53462720415569,12.0,17.75323003985734,14.683068021390303,1,30.98,1.0,13.572572359948698,2,12.404468378887788,18.04949000571095,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,12.186301369863013,14.621998941798454,4.763,1.826,1.426
1198,16449,0.35342465753424657,10.079492488262915,12.111472773536912,13.866959400407897,5.7,19.351053789772063,17.388692539921777,4,13.657052398239466,13.250810557860053,1.7315068493150685,1.6054794520547946,19.34052132508793,12.53462720415569,2.0,8.647137204724352,10.056582976324684,1,18.61,1.0,13.572572359948698,2,13.74590163934426,9.274063068783011,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,2.317808219178082,14.621998941798454,4.866,1.832,1.464
1199,16492,0.3150684931506849,10.575471331057958,8.334331016042784,14.347984922911689,0.46,13.676085784757044,10.259706360946701,4,13.657052398239466,13.250810557860053,0.5205479452054794,0.28493150684931506,10.903341038406897,12.53462720415569,1.0,8.1152694942164,30.735325840707887,1,18.88,1.0,13.572572359948698,2,10.45973509933775,10.551381198347045,13.283662141280159,16.67543603811886,13.333861998923648,14.945621168324532,18.06523961653828,1.1013698630136985,13.927286236026907,4.904,1.863,1.461
1200,16555,0.29041095890410956,7.130208072916669,6.388614457831325,7.062631971785962,5.21,13.676085784757044,17.388692539921777,1,13.657052398239466,13.250810557860053,4.7095890410958905,4.13972602739726,6.317521655580191,6.616649298454229,4.0,8.1152694942164,5.40000608899298,1,10.98,1.0,10.514756082313133,2,6.08314009661836,7.6814862500000105,16.808603419188007,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,4.961643835616439,14.621998941798454,4.681,1.827,1.71
1201,16571,0.1178082191780822,10.079492488262915,6.867878800000001,6.3488974275845615,10.64,13.676085784757044,17.388692539921777,2,13.657052398239466,13.250810557860053,7.96986301369863,7.868493150684931,19.34052132508793,12.53462720415569,8.0,8.647137204724352,10.056582976324684,1,14.79,1.0,7.196092340425604,2,14.347984922911689,9.554792052117193,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,8.136986301369863,14.621998941798454,4.605,1.765,1.46
1202,16646,0.2547945205479452,9.947254901960786,14.347984922911689,14.347984922911689,1.92,10.654345568326997,17.388692539921777,4,15.31961008438374,18.6787863387979,2.249315068493151,2.1315068493150684,6.317521655580191,6.616649298454229,2.0,8.1152694942164,10.056582976324684,1,12.38,1.0,6.11528555858311,2,7.750318867924529,10.006326530612245,16.01183692509849,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,2.9123287671232876,14.621998941798454,4.825,1.825,1.778
1203,16650,0.39452054794520547,22.498493133223878,40.032843089430905,14.347984922911689,12.87,19.351053789772063,17.388692539921777,2,13.657052398239466,13.250810557860053,12.115068493150686,11.449315068493151,19.34052132508793,26.331940769766653,11.0,94.32660016215117,29.475870330349224,1,288.8,1.0,51.4123778225805,2,40.15582588794287,25.404152100840268,13.283662141280159,64.99872505494488,13.333861998923648,13.748809791183014,18.06523961653828,11.115068493150686,14.621998941798454,5.212,1.902,1.484
1204,16769,0.1178082191780822,10.079492488262915,12.111472773536912,15.58481111110479,7.72,19.351053789772063,17.388692539921777,1,13.657052398239466,13.250810557860053,4.3863013698630136,4.158904109589041,19.34052132508793,12.53462720415569,5.0,9.675467756482506,21.087866702937923,1,23.49,1.0,13.572572359948698,2,15.749781720430105,9.274063068783011,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,5.3863013698630136,13.927286236026907,4.866,1.832,1.464
1205,16813,0.17534246575342466,22.498493133223878,24.75014460784304,14.347984922911689,7.9,10.654345568326997,17.388692539921777,2,13.657052398239466,13.250810557860053,12.416438356164383,12.32054794520548,19.34052132508793,12.53462720415569,12.0,17.75323003985734,11.228469181983069,1,41.26,1.0,23.90311005893939,2,8.055801646090536,20.321176927979533,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,14.227397260273973,14.621998941798454,4.981,1.846,1.477
1206,16820,0.2876712328767123,15.442869786250695,12.623843846153855,7.7760776049480445,11.34,19.351053789772063,13.583152993844406,2,15.31961008438374,13.250810557860053,11.717808219178082,11.550684931506849,12.59815269506806,12.53462720415569,12.0,17.75323003985734,5.75317367280607,1,20.98,1.0,13.572572359948698,2,7.985201020408165,13.14497675753227,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,12.632876712328768,13.927286236026907,4.825,1.82,1.485
1207,16830,0.4,26.819377681874535,32.3189755905512,14.347984922911689,4.21,13.676085784757044,17.388692539921777,4,13.657052398239466,13.250810557860053,2.515068493150685,2.334246575342466,19.34052132508793,12.53462720415569,2.0,17.75323003985734,30.735325840707887,1,43.48,1.0,18.417901757350588,2,30.55158899204232,23.3183233082706,16.808603419188007,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,2.5397260273972604,14.621998941798454,4.765,1.89,1.648
1208,16857,0.21643835616438356,26.819377681874535,19.862679089376012,22.83150831073073,2.72,13.676085784757044,13.583152993844406,1,13.657052398239466,13.250810557860053,4.7835616438356166,4.473972602739726,19.34052132508793,12.53462720415569,4.0,17.75323003985734,24.899176577946637,1,31.48,1.0,13.572572359948698,2,30.55158899204232,23.3183233082706,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,4.868493150684931,13.927286236026907,4.714,1.81,1.442
1209,17044,0.3863013698630137,9.433572182254151,4.134461538461539,3.429920319258431,7.46,13.656029342004572,8.155522565543064,1,15.31961008438374,13.250810557860053,5.117808219178082,5.027397260273973,12.59815269506806,12.53462720415569,6.0,8.1152694942164,3.1431584723441652,1,7.98,1.0,7.196092340425604,2,4.004485897435898,8.41236301020406,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,6.457534246575342,13.927286236026907,4.456,1.696,1.514
1210,17047,0.36164383561643837,9.433572182254151,4.134461538461539,3.429920319258431,7.46,13.656029342004572,8.155522565543064,1,15.31961008438374,13.250810557860053,5.142465753424657,5.052054794520548,12.59815269506806,12.53462720415569,6.0,8.1152694942164,3.1431584723441652,1,7.98,1.0,7.196092340425604,2,4.004485897435898,8.41236301020406,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,6.457534246575342,13.927286236026907,4.456,1.696,1.514
1211,17124,0.18356164383561643,3.143322929936307,5.891110307554543,14.347984922911689,7.15,10.654345568326997,10.259706360946701,1,13.657052398239466,13.250810557860053,6.405479452054794,6.208219178082191,6.317521655580191,6.616649298454229,6.0,8.1152694942164,5.75317367280607,1,7.59,1.0,7.196092340425604,2,4.2371857465900185,3.6055878947368436,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,6.986301369863014,14.621998941798454,4.458,1.755,1.493
1212,17125,0.36712328767123287,10.575471331057958,17.601136155606437,9.91924307580587,9.81,16.314734065315278,17.388692539921777,2,13.657052398239466,18.6787863387979,7.887671232876713,7.767123287671233,10.903341038406897,12.53462720415569,8.0,10.50635919317294,11.228469181983069,1,24.8,1.0,21.642670935251736,2,14.347984922911689,10.551381198347045,16.01183692509849,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,8.473972602739726,14.621998941798454,5.213,1.847,1.75
1213,17136,0.11232876712328767,10.079492488262915,12.111472773536912,16.70166249975847,16.35,19.351053789772063,17.388692539921777,1,13.657052398239466,13.250810557860053,4.054794520547945,3.8383561643835615,19.34052132508793,12.53462720415569,3.0,9.675467756482506,21.087866702937923,1,23.49,1.0,13.572572359948698,2,15.749781720430105,9.274063068783011,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,4.221917808219178,14.621998941798454,4.866,1.832,1.464
1214,17177,0.18082191780821918,4.947638055555563,5.216919362917831,14.347984922911689,0.15,13.676085784757044,14.530266666666671,4,13.657052398239466,13.250810557860053,1.6547945205479453,1.4164383561643836,6.317521655580191,6.616649298454229,2.0,7.150642248233219,3.1431584723441652,1,5.79,1.0,7.196092340425604,2,4.378207462686568,4.907359390862952,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,2.3232876712328765,14.621998941798454,4.575,1.75,1.5
1215,17251,0.3178082191780822,10.575471331057958,5.298845726495724,6.666032400902347,10.9,10.654345568326997,11.9670435326842,2,13.657052398239466,13.250810557860053,11.35890410958904,11.095890410958905,10.903341038406897,12.53462720415569,11.0,7.150642248233219,11.228469181983069,1,18.15,1.0,7.196092340425604,2,14.347984922911689,10.551381198347045,7.444238683498615,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,11.687671232876712,13.927286236026907,4.419,1.814,1.487
1216,17297,0.26575342465753427,9.816984126984124,8.988333333333332,14.347984922911689,12.9,16.314734065315278,17.388692539921777,2,13.657052398239466,13.250810557860053,9.991780821917809,9.73150684931507,12.59815269506806,26.331940769766653,9.0,15.831760919540164,4.017890240452619,1,27.98,1.0,10.514756082313133,2,10.563125,9.816984126984124,16.808603419188007,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,8.821917808219178,14.621998941798454,4.56,1.78,1.7
1217,17343,0.21095890410958903,10.575471331057958,17.601136155606437,14.347984922911689,1.37,13.676085784757044,17.388692539921777,4,15.31961008438374,18.6787863387979,1.4575342465753425,1.1397260273972603,10.903341038406897,12.53462720415569,1.0,17.75323003985734,30.735325840707887,1,39.99,1.0,21.642670935251736,2,22.29267894736843,10.551381198347045,16.01183692509849,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,1.4575342465753425,13.927286236026907,5.219,1.878,1.799
1218,17409,0.3589041095890411,34.15402939866358,45.13192307692307,14.347984922911689,18.53,19.351053789772063,14.60782797178141,2,15.31961008438374,18.6787863387979,10.484931506849316,10.254794520547945,30.050506777995967,26.331940769766653,10.0,36.13086158392464,11.228469181983069,3,79.8,1.0,38.0824672496027,2,27.252641975123286,41.50529051094884,16.808603419188007,64.99872505494488,14.743832589222007,14.945621168324532,18.06523961653828,10.813698630136987,14.621998941798454,4.838,2.022,1.882
1219,17418,0.33972602739726027,26.819377681874535,54.096363606224166,14.347984922911689,0.68,19.351053789772063,17.388692539921777,4,15.31961008438374,13.250810557860053,1.4958904109589042,0.8,19.34052132508793,26.331940769766653,1.0,36.13086158392464,30.735325840707887,1,88.98,1.0,38.0824672496027,2,108.77389488850164,28.78732141967611,16.808603419188007,64.99872505494488,14.743832589222007,14.945621168324532,18.06523961653828,1.8273972602739725,14.621998941798454,4.941,2.018,1.782
1220,17467,0.2821917808219178,13.67609835164836,13.238458974358974,12.370080705803444,5.82,13.656029342004572,10.259706360946701,1,13.657052398239466,13.250810557860053,3.5561643835616437,3.063013698630137,12.59815269506806,12.53462720415569,3.0,17.75323003985734,8.041409042553205,1,16.98,1.0,10.514756082313133,2,12.408256522280215,11.279510975609758,16.808603419188007,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,4.136986301369863,13.927286236026907,4.705,1.81,1.71
1221,17551,0.2958904109589041,4.547297297297293,10.49285714286439,14.347984922911689,7.91,19.351053789772063,17.388692539921777,2,13.657052398239466,25.898958549686576,12.70958904109589,12.142465753424657,12.59815269506806,26.331940769766653,12.0,6.695355555555562,3.1431584723441652,1,14.5,1.0,6.555370810210878,2,10.40000000000273,9.915555555555562,16.808603419188007,9.613303135674327,11.545118032786892,14.945621168324532,18.06523961653828,12.463013698630137,14.621998941798454,3.665,1.6,1.705
1222,17554,0.29863013698630136,10.079492488262915,14.008139267015714,14.347984922911689,2.07,13.676085784757044,14.530266666666671,4,15.31961008438374,13.250810557860053,1.8684931506849316,1.7205479452054795,19.34052132508793,12.53462720415569,1.0,17.75323003985734,21.087866702937923,1,24.68,1.0,13.572572359948698,2,19.13395004311928,9.274063068783011,17.24134100840333,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,1.8684931506849316,14.621998941798454,4.864,1.87,1.447
1223,17574,0.25205479452054796,10.575471331057958,5.298845726495724,10.138560649394872,0.76,13.676085784757044,8.155522565543064,4,13.657052398239466,13.250810557860053,0.7452054794520548,0.6547945205479452,10.903341038406897,12.53462720415569,1.0,8.1152694942164,11.228469181983069,1,12.59,1.0,7.196092340425604,2,4.737571676300585,10.551381198347045,13.283662141280159,9.613303135674327,13.333861998923648,14.945621168324532,18.06523961653828,1.0794520547945206,14.621998941798454,4.609,1.798,1.464
1224,17577,0.14246575342465753,10.575471331057958,5.298845726495724,10.138560649394872,4.87,13.656029342004572,10.259706360946701,4,13.657052398239466,13.250810557860053,0.9397260273972603,0.8273972602739726,10.903341038406897,12.53462720415569,0.0,8.1152694942164,11.228469181983069,1,12.59,1.0,7.196092340425604,2,4.737571676300585,10.551381198347045,13.283662141280159,9.613303135674327,13.333861998923648,14.945621168324532,18.06523961653828,1.189041095890411,13.927286236026907,4.609,1.798,1.464
1225,17602,0.35342465753424657,7.0672947368421095,5.8161293446093625,14.347984922911689,12.76,19.351053789772063,17.388692539921777,2,13.657052398239466,18.6787863387979,9.652054794520549,9.068493150684931,6.913920016339873,26.331940769766653,9.0,10.50635919317294,11.228469181983069,1,25.18,1.0,18.417901757350588,2,14.347984922911689,7.827938775510203,16.808603419188007,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,9.904109589041095,14.621998941798454,4.66,1.89,1.76
1226,17604,0.2328767123287671,7.0672947368421095,5.8161293446093625,14.347984922911689,7.71,19.351053789772063,10.259706360946701,2,13.657052398239466,18.6787863387979,9.273972602739725,8.887671232876713,6.913920016339873,26.331940769766653,9.0,10.50635919317294,11.228469181983069,1,25.18,1.0,18.417901757350588,2,14.347984922911689,7.827938775510203,16.808603419188007,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,10.024657534246575,14.621998941798454,4.66,1.89,1.76
1227,17606,0.28493150684931506,4.6854522727272725,4.429444855065826,14.347984922911689,9.87,13.676085784757044,11.442601976823395,2,13.657052398239466,13.250810557860053,7.632876712328767,7.271232876712329,6.317521655580191,6.616649298454229,7.0,6.6143750000002655,13.272153264604775,1,22.68,1.0,18.417901757350588,2,14.347984922911689,4.6854522727272725,16.808603419188007,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,7.471232876712329,14.621998941798454,4.8,1.93,1.76
1228,17632,0.1726027397260274,15.963008333333354,11.87317073170732,13.078203741909615,6.62,10.654345568326997,17.388692539921777,1,13.657052398239466,13.250810557860053,5.413698630136986,5.112328767123287,15.963008333333354,26.331940769766653,4.0,8.1152694942164,11.228469181983069,1,24.59,1.0,7.196092340425604,2,12.959114705882364,13.946338251366129,7.444238683498615,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,5.413698630136986,14.621998941798454,4.369,1.802,1.439
1229,17642,0.2958904109589041,8.966353945111468,4.792000000000002,6.088496123784644,14.66,10.654345568326997,10.259706360946701,2,13.657052398239466,13.250810557860053,11.463013698630137,11.334246575342465,10.903341038406897,12.53462720415569,11.0,13.457838181818188,11.228469181983069,1,17.98,1.0,13.572572359948698,2,7.230260130718955,6.965965877712035,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,11.876712328767123,13.927286236026907,4.854,1.886,1.495
1230,17647,0.11232876712328767,8.966353945111468,4.792000000000002,6.088496123784644,2.89,10.654345568326997,17.388692539921777,2,13.657052398239466,13.250810557860053,11.312328767123288,11.175342465753424,10.903341038406897,12.53462720415569,11.0,13.457838181818188,11.228469181983069,1,17.98,1.0,13.572572359948698,2,7.230260130718955,6.965965877712035,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,12.06027397260274,14.621998941798454,4.854,1.886,1.495
1231,17727,0.3232876712328767,20.363187373271998,20.906359753954234,30.01022307817037,9.65,19.351053789772063,17.388692539921777,1,13.657052398239466,13.250810557860053,4.928767123287671,4.6657534246575345,19.34052132508793,12.53462720415569,4.0,36.13086158392464,21.087866702937923,1,53.05,1.0,23.90311005893939,2,14.347984922911689,18.04949000571095,13.283662141280159,38.19182559055106,13.333861998923648,13.748809791183014,18.06523961653828,5.010958904109589,13.927286236026907,5.036,1.874,1.466
1232,17743,0.3150684931506849,6.437339449541286,6.172058823529413,5.2482702233329075,7.16,13.676085784757044,8.155522565543064,2,16.868422762645928,27.70774467213115,6.854794520547945,6.3863013698630136,19.34052132508793,26.331940769766653,9.0,5.461974725274733,3.802912621359222,1,12.8,1.0,3.9126594262295074,2,14.347984922911689,6.437339449541286,7.444238683498615,9.613303135674327,11.545118032786892,14.945621168324532,18.06523961653828,9.273972602739725,14.621998941798454,2.695,1.559,1.565
